index,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,search_term,radius_size_km,lat_long,area_block,country
1,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEC6NeTALCRHFzmBOJUtLMVz68WFpjEcyl3wi5vvqVJumaCFvgY4h0yl8i187r__arZRnIj1BibIw9QyWpn8z0NStOZGYlYBCwJnHrQdFHET1pDo8fC8lVV-gdHZjCROUUTW9qlw7eoqEyquSqNnOn5RauZMXGR0rJydTRQemspiVdk', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.386003388858791",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5235687, 'lng': 13.3872835}, 'viewport': {'northeast': {'lat': 52.52492847989272, 'lng': 13.38880992989272}, 'southwest': {'lat': 52.52222882010728, 'lng': 13.38611027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mulberry Company GmbH,,,ChIJzR4t2elRqEcRuMe39m20PEE,"{'compound_code': 'G9FP+CW Berlin', 'global_code': '9F4MG9FP+CW'}",0.0,ChIJzR4t2elRqEcRuMe39m20PEE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0.0,"Friedrichstraße 133, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.386003388858791",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5228256, 'lng': 13.3875301}, 'viewport': {'northeast': {'lat': 52.52422907989272, 'lng': 13.38898762989272}, 'southwest': {'lat': 52.52152942010728, 'lng': 13.38628797010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,BIO COMPANY Friedrichstraße,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105000430589858068168"">Talib Addawood</a>'], 'photo_reference': 'Aap_uEA6TxhjWlJet1ZI0kIJRXi_GZeBGX0qtmxVd6NchK88SCFiPnwlTiR9UhkPmoU38mozGQXB32Vh0ZmndaFWkk0UHZRhkh2Vfq1usWV-H84U5pyeAp0BQ52EtwW1q30wim7Yg2pTifM61_8C41s9su51JSsiOoaKMN2ItYa3fVonrnXk', 'width': 4608}]",ChIJoxBcesJRqEcRuL0eD52W6Ow,"{'compound_code': 'G9FQ+42 Berlin', 'global_code': '9F4MG9FQ+42'}",3.8,ChIJoxBcesJRqEcRuL0eD52W6Ow,GOOGLE,"['bakery', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.0,"Friedrichstraße 136, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.386003388858791",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEDcUAeVvVZl9JNbwIPIqCI8S4puoFSBUWx7S3YU2WzA6NTPtrFF4EgM4d8WmegHgHHqW5Y9Wib7fl0Rk6_A2iHNjN-G-doKyvovekNyqeyTBffG6sGOCINIXhQUbn3n9IPSQMoKVYdQzHK8XDum9soHujsYmEajhui3XK2kQyol6tI', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.388065994713696",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEDDokKSakRfSqNOAxPQQrW8kfdf9QqaNafDyg2fneJTh0AHqPmCe-yxtve0Gk7YeXrM9qp6zD81bFsQlw8ZvWqTrl-TQejsf4yunR07np6psrMOroZPYDVbZmNYZWy0MFjeSEVvFTzjjN6HcvIamiLp0Te9wOgurGCH-5Rl5o1N-k-e', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.388065994713696",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5228256, 'lng': 13.3875301}, 'viewport': {'northeast': {'lat': 52.52422907989272, 'lng': 13.38898762989272}, 'southwest': {'lat': 52.52152942010728, 'lng': 13.38628797010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,BIO COMPANY Friedrichstraße,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105000430589858068168"">Talib Addawood</a>'], 'photo_reference': 'Aap_uEBtgbLlYZL0YkGso1Zq8G8MEUikKaY9jLels_hdtDBX3x0IB0l8bMlWRhkP65cQG7GTUpFCKR5A01IEKleuNtTQrnk3dpAMt4BLP1jmO0t_1lyiY8cMndovMcNTu_laJGi20JX28KLI6tnOE8tAis7uExYVEayq4eJbdJamz4UQs1OR', 'width': 4608}]",ChIJoxBcesJRqEcRuL0eD52W6Ow,"{'compound_code': 'G9FQ+42 Berlin', 'global_code': '9F4MG9FQ+42'}",3.8,ChIJoxBcesJRqEcRuL0eD52W6Ow,GOOGLE,"['bakery', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.0,"Friedrichstraße 136, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.388065994713696",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5235687, 'lng': 13.3872835}, 'viewport': {'northeast': {'lat': 52.52492847989272, 'lng': 13.38880992989272}, 'southwest': {'lat': 52.52222882010728, 'lng': 13.38611027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mulberry Company GmbH,,,ChIJzR4t2elRqEcRuMe39m20PEE,"{'compound_code': 'G9FP+CW Berlin', 'global_code': '9F4MG9FP+CW'}",0.0,ChIJzR4t2elRqEcRuMe39m20PEE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0.0,"Friedrichstraße 133, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.388065994713696",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uECf4ebKdsO9ZT0eTxb1l9veFETw1UBAxM2F7B70qpCXkG7_2L6omO1vcNh9WSXUfKCUg8v_Qmt_RpVfVR6R0N0uQdWDEdAP5bzwxpCxNLxpgXNSRtnLiRUOkLrt7nh47gROhDti9ib9a8yLHNB0yU6FJbtn4-aaTJEWuTVyVYcpR3w', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.3901286005686",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEAh2p3UE9l4Hv3GWAFx7jLqVU-DER50XG-Gcuv9USINONbuBmzVVOadQ37QE9pZ3WqQBdpi1cZzomQD24cAJXbeExWBX8-sQSDsN1uO9c6hUr1yGZVZHFEdOCZwxc1ZPQT8ix8qXtPl56ejd6U56Gn6BxbeSqisCljAJqfEkswGQtbX', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.3901286005686",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5235687, 'lng': 13.3872835}, 'viewport': {'northeast': {'lat': 52.52492847989272, 'lng': 13.38880992989272}, 'southwest': {'lat': 52.52222882010728, 'lng': 13.38611027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mulberry Company GmbH,,,ChIJzR4t2elRqEcRuMe39m20PEE,"{'compound_code': 'G9FP+CW Berlin', 'global_code': '9F4MG9FP+CW'}",0.0,ChIJzR4t2elRqEcRuMe39m20PEE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0.0,"Friedrichstraße 133, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.3901286005686",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEDu2QOJeCWf6KaBX4PqiCWpu5Q_dsndupJ0FmFkleaEZXjgMocW6x7RQqkm-gVkhTSk95ZE-r_o3voMmPlFW49O5g7hoous-6QF1fcBmQ_GN0-d5AhMcTDKlzAnxgwPc_XOuLXrmZOMcqUaH67r9B4X1wxBqIOyxgyuuVvMKBql8zo', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.392191206423504",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEByS9JOvuhUGAqT4Ff5SlzbAL8Igoqm8dMWtEz2XquNuboQHlKnWaghxfbqSQLoFv85suKUBHcPq8-RgxKe0JuTe25hZKcxCLN4ASVrwmLjaG3XKgGR_YUedCnMx3kvpqf93QDF0bx7wL-YTDiIkbWxXZk1NAQdcX5a0EnbJ6SS1SZz', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.392191206423504",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEAKvY9yMFU46ObmHPAkx_tYuuGH1hsMbD1LshIoM2umefgfdp2cg1RG7_G4K8V4Ka59HV-rhUn3hu17YURvi89w7Q9VGDEH85_k8BrCN_FGpufvKKaoMWAi0EKvBJwTUpijwTMNdSNBlgwP_uyV0DKAsvkUudufYt1y85Y6lMcVvcpV', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.398379023988218",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEAqcmfXAc6fGQuWhBCrhOcdr-VD73VUq98qjwxQ6ddOdK16u1yo9x-QP75RjiITO8ztxSN5PdirVDPP_TeWZX8wvCeOZI6Z2RGafIbBS7rpGtLvAizmrFvG1imY_HKXhrNtSpQQOpZO0URqv8Usc_HV75pZ0pmA5qnVEBZndU1-dTfP', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.400441629843122",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEBZ8quTkDKaTh0VZQ4l2vrJ1aXWrTFznuYO3r750l_5qqsBB8HfI4YYQ8Y3kMTp7d8U81EXw46sLqDaTpspWVzfQgDtCzHCt5Ji6DOZURTk_yNkN5Kpx9LNEb0pj4Khj_FAgaln1wcQQwcI3_wL0CeCqJUqRcm_KUX2d4pV3GPuagtq', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.400441629843122",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEBf2uAxx-lmI7QZ9QDz-LUaErJrHZdkqD9FlhWrQBin6tI3mUuklZuFCqZhaFZ7OUTF0MnT_o1t9ZCBJ6MujeAvYzyDc5yGLpM7TzqqvZRNYwvX6uqnJ8Cab7qlql-mZdyaZF1FbHylLsfMVZJfST7gtG3aL5ONx0C-an1Pj5u5H3sB', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.400441629843122",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEDKcxbLRrs4QAvxfUlzkX4maLLQiuQYyBj1PqAE_tBnedy7caYcw-VMM3LKSjzLJxXLkOLM_vUAMrKR_eScK3hgQ6qnrtsmGYWNGvmyXFdMVgC6qRfDHiduADLwiuNso_KqHckJNCZ5DstNVtebkSsjJ1JlspLErIvPzkubYL6ou5Ho', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.402504235698027",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEAGwsVDO2URxCsAKechOhS1C0DcubptekDUHBQlRc5cTk7tKlkKJ-woAdbBuYXegoOc4IKmYsLbMMj6WMgxjDLgWw_lqBXZ5A-hGr6goTG_F17O4o7TRri3Za3hS_Nc0Jw0DU8ZLNdeJAVrmGvW1l6EwOpSV-oDdPlK5evpOyfL06oQ', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.402504235698027",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEAR4SeKY3cu6bhgZuZommF5GI7nHZ45CxDtbJp93A4z9o2f-QQwI7iOrB1j7_MSQVQsTbwlm9pTPtrCYl_5pJ2RZQzwd5F1MaHpArZfOQedD3zzDCKEb1GnT_kA68a7XJiXrwGuet4FoKxkCZXlqBXQEGHEdZP4FXPHHZjhW9AAu_ro', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.402504235698027",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uED-qnmAIFvSMhKSNQhzjjkCbcXBg2SWCugFpPj0AOzXUc3JviwJujC5OiEbQxA2vXve6TK-wi_TDuiWEt6oz5G5cUr1COqzrguopLKNiX2D_BXOWoSwsRlOfDQQSUVe_QMUxsvV-m2jfPPdmxjK3cwJiilgO_QyCMoYMqZ-y7FpHaKu', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.404566841552931",Berlin-Mitte,Germany
